key,seed_index,deep_rm_mean_slowdown,comparator_mean_slowdown,delta
deeprm:p1_lag:SourceTetris:10,29,74.83506127206127,183.92642224442224,109.09136097236097
deeprm:p1_lag:SJF:10,0,80.20727047952047,265.69842182817183,185.49115134865136
deeprm:p1_lag:SJF:10,1,115.65465767565766,308.9063379120879,193.25168023643025
deeprm:p1_lag:SJF:10,2,77.40070612720612,301.2075018315018,223.8067957042957
deeprm:p1_lag:SJF:10,3,85.67459615384615,306.27767915417917,220.60308300033302
deeprm:p1_lag:SJF:10,4,70.49553488178488,300.1613812853813,229.66584640359645
deeprm:p1_lag:SJF:10,5,86.57843098568097,304.0540749250749,217.4756439393939
deeprm:p1_lag:SJF:10,6,49.23554320679321,283.431595987346,234.19605278055278
deeprm:p1_lag:SJF:10,7,76.39165967365967,296.9521491841492,220.56048951048956
deeprm:p1_lag:SJF:10,8,53.97906460206461,292.19073942723946,238.21167482517484
deeprm:p1_lag:SJF:10,9,93.71412620712621,309.1715587745588,215.45743256743256
deeprm:p1_lag:SJF:10,10,69.52075774225774,305.0654345654346,235.54467682317687
deeprm:p1_lag:SJF:10,11,43.3724035964036,282.30357276057276,238.93116916416915
deeprm:p1_lag:SJF:10,12,77.22038478188479,287.69086455211453,210.47047977022976
deeprm:p1_lag:SJF:10,13,108.089908008658,337.4479056776556,229.35799766899763
deeprm:p1_lag:SJF:10,14,61.380553030303034,310.0637471694972,248.6831941391942
deeprm:p1_lag:SJF:10,15,66.69561147186147,321.4563967698968,254.76078529803533
deeprm:p1_lag:SJF:10,16,71.3654761072261,315.56258133533134,244.19710522810524
deeprm:p1_lag:SJF:10,17,56.67797710622711,274.7743031968032,218.0963260905761
deeprm:p1_lag:SJF:10,18,93.40407167832167,341.0569367299367,247.65286505161504
deeprm:p1_lag:SJF:10,19,77.90702747252747,317.47986996336994,239.57284249084245
deeprm:p1_lag:SJF:10,20,96.58811080586082,325.31507151182154,228.72696070596072
deeprm:p1_lag:SJF:10,21,55.70404012654012,279.4967288544789,223.79268872793875
deeprm:p1_lag:SJF:10,22,112.3032897102897,360.56591000666,248.26262029637027
deeprm:p1_lag:SJF:10,23,65.59188777888778,315.4682911255411,249.87640334665332
deeprm:p1_lag:SJF:10,24,80.55284723609724,289.66744172494174,209.1145944888445
deeprm:p1_lag:SJF:10,25,75.5915765068265,278.58497952047946,202.99340301365297
deeprm:p1_lag:SJF:10,26,39.63181593406594,279.287768981019,239.65595304695304
deeprm:p1_lag:SJF:10,27,86.3227345154845,320.85321711621714,234.53048260073263
deeprm:p1_lag:SJF:10,28,105.53063186813188,351.6129807692308,246.0823489010989
deeprm:p1_lag:SJF:10,29,74.83506127206127,342.12329653679654,267.28823526473525
deeprm:p1_lag:SourceTetris:20,0,129.36625724275723,348.12073934398927,218.75448210123204
deeprm:p1_lag:SourceTetris:20,1,134.22744497169498,353.3272804695305,219.0998354978355
deeprm:p1_lag:SourceTetris:20,2,146.7280054112554,362.77691541791546,216.04891000666007
deeprm:p1_lag:SourceTetris:20,3,121.7026530969031,280.0474929237429,158.34483982683977
deeprm:p1_lag:SourceTetris:20,4,126.93735989010989,421.6702940392941,294.7329341491842
deeprm:p1_lag:SourceTetris:20,5,130.09051773226773,345.479292957043,215.3887752247753
deeprm:p1_lag:SourceTetris:20,6,106.06705536130535,359.7642703130203,253.69721495171495
deeprm:p1_lag:SourceTetris:20,7,148.72938827838829,336.3464701964702,187.6170819180819
